date,url,domain,keywords,context,ngram
2024-08-12T00:01:00.000Z,https://www.camdencourier.com.au/story/8724775/afghans-find-refuge-and-now-face-uncertain-future/?cs=13333,www.camdencourier.com.au,['uncertainty'],"Western nations, including Australia - collapsed and uncertainty took hold in Afghanistan again. Subscribe now",uncertainty
2024-08-12T00:01:00.000Z,https://13wham.com/news/nation-world/potential-tropical-cyclone-five-emerges-in-tropical-atlantic-soon-to-be-ernesto-lesser-antilles-tropics-greater-antilles-forecast-weather-august,13wham.com,['uncertainty'],"open Atlantic ocean. However, the cone of uncertainty tracks the most likely path of the",uncertainty
2024-08-12T00:01:00.000Z,https://finance.yahoo.com/news/now-time-buy-2-worst-224500740.html,finance.yahoo.com,['uncertainty'],"its financials anytime soon. With plenty of uncertainty in its future, investors may want to",uncertainty
2024-08-13T00:01:00.000Z,https://boredbat.com/american-workers-are-stuck-in-place-because-everyone-is-too-afraid-of-a-recession-to-quit/,boredbat.com,['uncertainty'],think that there is a lot of uncertainty … People are trying to stay where,uncertainty
2024-08-13T00:01:00.000Z,https://www.bworldonline.com/spotlight/2024/08/13/613479/tech-partnership-streamlines-pmp-pain-centers-operations/,www.bworldonline.com,['uncertainty'],"the pandemic, a time marked by significant uncertainty and unique challenges,"" Angelo Romero recalls. Naila",uncertainty
2024-08-13T00:01:00.000Z,https://www.yardbarker.com/nfl/articles/top_five_most_valuable_people_for_minnesota_vikings_in_2024/s1_13132_40737657,www.yardbarker.com,['uncertainty'],"still had 1,000 yards receiving. With the uncertainty at QB, Jefferson's importance to the Vikings",uncertainty
2024-08-13T00:01:00.000Z,https://www.finanznachrichten.de/nachrichten-2024-08/62978602-impact-silver-corp-impact-silver-appoints-janet-meiklejohn-as-director-296.htm,www.finanznachrichten.de,['uncertainty'],"studies, and historically such projects have increased uncertainty and risk of failure. 303-543 Granville Street",uncertainty
2024-08-13T00:01:00.000Z,https://www.news4jax.com/news/politics/2024/08/12/vance-backs-trumps-support-for-a-presidential-say-on-federal-reserves-interest-rate-policy/,www.news4jax.com,['uncertainty'],rates amid a slowdown in manufacturing and uncertainty over the impact of Trump's trade fight,uncertainty
2024-08-15T00:01:00.000Z,https://www.northernpen.ca/warner-bros-discovery-signals-rapid-decline-in-tv-business-shares-fall/,www.northernpen.ca,['uncertainty'],"in the US linear advertising market and uncertainty regarding renewals of affiliate and sports rights,",uncertainty
2024-08-15T00:01:00.000Z,https://www.click2houston.com/tech/2024/08/14/nasa-still-deciding-whether-to-keep-2-astronauts-at-space-station-until-next-year/,www.click2houston.com,['uncertainty'],"added to their mission because of the uncertainty over Starliner, keeping them up there until",uncertainty
2024-08-15T00:01:00.000Z,https://www.lelezard.com/en/news-21489676.html,www.lelezard.com,['uncertainty'],of competition on Origin Materials' business; the uncertainty of the projected financial information with respect,uncertainty
2024-08-15T00:01:00.000Z,https://www.kiiitv.com/article/news/nation-world/nasa-butch-willmore-suni-williams-astronauts-starliner-launch/507-cc9c73ee-3dad-4f23-9a1d-2a2a4e930226,www.kiiitv.com,['uncertainty'],"added to their mission because of the uncertainty over Starliner, keeping them up there until",uncertainty
2024-08-15T00:01:00.000Z,https://www.goldseiten.de/artikel/628424--Allied-Gold-Announces-Closing-Of-53-Million-Streaming-Agreement-With-Triple-Flag.html,www.goldseiten.de,['uncertainty'],other consumables; risks associated with infectious diseases; uncertainty in the estimation of Mineral Reserves and,uncertainty
2024-08-15T00:01:00.000Z,https://www.bankrate.com/investing/stablecoin-cryptocurrency/,www.bankrate.com,['uncertainty'],Federal Reserve issued a report discussing the uncertainty of what is actually backing stablecoins and,uncertainty
2024-08-15T00:01:00.000Z,https://b93radio.com/2024/08/14/chinas-latest-blockbuster-casts-rare-harsh-light-on-gig-economy/,b93radio.com,['uncertainty'],"release Friday, lands at a time when uncertainty in a deflationary economy and real-life pressures",uncertainty
2024-08-15T00:01:00.000Z,https://www.thenewdaily.com.au/news/world/2024/08/15/nasa-decision-stranded-astronauts,www.thenewdaily.com.au,['uncertainty'],"added to their mission because of the uncertainty over Starliner, keeping them up there until",uncertainty
2024-08-15T00:01:00.000Z,https://www.enidnews.com/news/gop-dissent-against-walters-grows/article_6616c95e-5a88-11ef-8546-5b3d8e1be0bc.html,www.enidnews.com,['uncertainty'],but the lawmaker leading the effort expressed uncertainty that he could meet the 51 signatures,uncertainty
2024-08-15T00:01:00.000Z,https://www.thetimes.com/business-money/companies/article/tata-steel-workers-and-suppliers-receive-135m-emergency-fund-x9tqmp83s,www.thetimes.com,['uncertainty'],"""address the immediate emergency caused by the uncertainty around Port Talbot's future"". It will support",uncertainty
2024-08-15T00:01:00.000Z,https://www.bankrate.com/mortgages/analysis/,www.bankrate.com,['uncertainty'],"on a 10-year Treasury bond. When there's uncertainty in the market, investors buy Treasury bonds,",uncertainty
2024-08-15T00:01:00.000Z,https://news.illinoisstate.edu/2024/08/this-month-in-illinois-state-university-history-august/,news.illinoisstate.edu,['uncertainty'],"of higher learning and had survived the uncertainty of its first years, various financial woes,",uncertainty
2024-08-16T00:01:00.000Z,https://www.tv20detroit.com/world/middle-east/a-closer-look-at-hezbollahs-tunnel-threat,www.tv20detroit.com,['uncertainty'],but there is still a lot of uncertainty over how and when such an attack,uncertainty
2024-08-16T00:01:00.000Z,https://www.mlbtraderumors.com/players/edouard-julien,www.mlbtraderumors.com,['uncertainty'],his MLB debut. There's some amount of uncertainty with any prospect before they get exposure,uncertainty
2024-08-16T00:01:00.000Z,https://globalnews.ca/news/10701192/bc-indigenous-cannery/,globalnews.ca,['uncertainty'],"harvests in B.C. are way down, there's uncertainty in aquaculture,"" said Hughes. ""Getting access to",uncertainty
2024-08-16T00:01:00.000Z,https://www.mlbtraderumors.com/players/byron-buxton,www.mlbtraderumors.com,['uncertainty'],"trade (thus opening second base for Julien), uncertainty surrounding the health/durability of Kirilloff and Miranda,",uncertainty
2024-08-16T00:01:00.000Z,https://www.mlbtraderumors.com/players/byron-buxton,www.mlbtraderumors.com,['uncertainty'],"deal under Diamond Sports Group's bankruptcy create uncertainty in Minnesota, where Roster Resource currently projects",uncertainty
2024-08-16T00:01:00.000Z,https://www.brokernews.com.au/news/breaking-news/household-spending-stagnates-in-july-285398.aspx,www.brokernews.com.au,['uncertainty'],"more cutbacks on discretionary spending,"" Halmarick said. uncertainty over impact of income tax cuts Halmarick",uncertainty
2024-08-16T00:01:00.000Z,https://swimswam.com/way-too-early-recruit-rankings-girls-high-school-class-of-2026/,swimswam.com,['uncertainty'],"athletes, simply because there is so much uncertainty with international recruits – if they come",uncertainty
2024-08-17T00:01:00.000Z,https://www.jpost.com/israel-news/culture/article-814937,www.jpost.com,['uncertainty'],or a slap in the face. The uncertainty over when she is going to be,uncertainty
2024-08-17T00:01:00.000Z,https://www.whidbeynewstimes.com/life/coupeville-grad-recognized-for-costume-design/,www.whidbeynewstimes.com,['uncertainty'],"cancer. While the diagnosis brought fear and uncertainty into her life, it also helped her",uncertainty
2024-08-17T00:01:00.000Z,https://movieweb.com/alien-romulus-streaming-theatrical-release-changes/,movieweb.com,['uncertainty'],"2021, there was still a lot of uncertainty around the theatrical marketplace. Disney's then CEO",uncertainty
2024-08-17T00:01:00.000Z,https://www.manitobacooperator.ca/daily/the-looming-rail-strike-how-did-we-get-here/,www.manitobacooperator.ca,['uncertainty'],"he would not intervene. And so, the uncertainty in agricultural circles continues. How did we",uncertainty
2024-08-17T00:01:00.000Z,https://www.manitobacooperator.ca/daily/the-looming-rail-strike-how-did-we-get-here/,www.manitobacooperator.ca,['uncertainty'],"a June 11 release, CN said the uncertainty around the timing of a labour disruption",uncertainty
2024-08-17T00:01:00.000Z,https://www.wuwm.com/people/xcaret-nunez,www.wuwm.com,['uncertainty'],"Convention, downtown businesses feel a mix of uncertainty and cautious excitement. Milwaukee Magazine's Ann Christenson",uncertainty
2024-08-17T00:01:00.000Z,https://road.cc/content/news/raleigh-relocates-historic-nottinghamshire-site-309841,road.cc,['uncertainty'],"and relocation were announced in January, though uncertainty over its future – prompted by a",uncertainty
2024-08-18T00:01:00.000Z,https://www.westerntelegraph.co.uk/news/national/24525309.uk-proud-ukraine-using-uk-weapons-despite-push-russia---healey/,www.westerntelegraph.co.uk,['uncertainty'],"the Middle East, Mr Healey said global uncertainty ""has ratcheted up"". He said: ""With these",uncertainty
2024-08-18T00:01:00.000Z,https://www.illawarramercury.com.au/story/8731138/bus-driver-learns-auslan-to-make-non-verbal-passenger-feel-welcome/?cs=300,www.illawarramercury.com.au,['uncertainty'],"Melissa Garcia from Dion's said it removed uncertainty for bus drivers. ""It's really good for",uncertainty
2024-08-18T00:01:00.000Z,https://www.theglobeandmail.com/investing/markets/etfs/article-canadian-etfs-investors-remain-bullish-on-equities-in-the-month-of/,www.theglobeandmail.com,['uncertainty'],significant impact on economic activities. Change creates uncertainty that the market will have to navigate,uncertainty
2024-08-18T00:01:00.000Z,https://www.countypress.co.uk/news/national/24525309.uk-proud-ukraine-using-uk-weapons-despite-push-russia---healey/,www.countypress.co.uk,['uncertainty'],"the Middle East, Mr Healey said global uncertainty ""has ratcheted up"". He said: ""With these",uncertainty
2024-08-18T00:01:00.000Z,https://www.gazette-news.co.uk/news/national/24525309.uk-proud-ukraine-using-uk-weapons-despite-push-russia---healey/,www.gazette-news.co.uk,['uncertainty'],"the Middle East, Mr Healey said global uncertainty ""has ratcheted up"". He said: ""With these",uncertainty
2024-08-18T00:01:00.000Z,https://www.saratogian.com/2024/08/17/mike-lupica-aaron-rodgers-jets-daniel-jones-giants-namath-manning/,www.saratogian.com,['uncertainty'],"four years ago, there is as much uncertainty about what he can actually do this",uncertainty
2024-08-18T00:01:00.000Z,https://www.milfordmercury.co.uk/news/national/24525309.uk-proud-ukraine-using-uk-weapons-despite-push-russia---healey/,www.milfordmercury.co.uk,['uncertainty'],"the Middle East, Mr Healey said global uncertainty ""has ratcheted up"". He said: ""With these",uncertainty
2024-08-22T00:01:00.000Z,https://www.applevalleynewsnow.com/news/showers-spread-across-region-on-friday-with-breezy-winds-and-cooler-temperatures/article_dda451bc-600a-11ef-8688-7fbe92a435f2.html,www.applevalleynewsnow.com,['uncertainty'],"in this forecast, though there is some uncertainty about how deep and impactful the next",uncertainty
2024-08-22T00:01:00.000Z,https://www.theislamicmonthly.com/the-education-of-the-heart/,www.theislamicmonthly.com,['uncertainty'],Associated with this openness to change and uncertainty is the willingness always to seek new,uncertainty
2024-08-22T00:01:00.000Z,https://www.barcablaugranes.com/2024/8/22/24225386/barcelona-target-olympic-star-as-dark-horse-for-right-back-slot,www.barcablaugranes.com,['uncertainty'],head to Catalunya. The news comes amid uncertainty still over the right-back slot at Barcelona,uncertainty
2024-08-22T00:01:00.000Z,https://dailyvoice.com/connecticut/newcanaan/downpours-from-debby-could-cause-flooding-heres-timing-projected-rainfall-amounts/,dailyvoice.com,['uncertainty'],inches is possible. There is still some uncertainty on the intensity and tracking of Debby.,uncertainty
2024-08-22T00:01:00.000Z,https://neworleanscitybusiness.com/blog/2024/08/21/law-firms-weigh-in-on-judges-ruling-against-ftc-noncompete-ban/,neworleanscitybusiness.com,['uncertainty'],it eliminates (for now) much of the uncertainty which had been caused by the FTC's,uncertainty
2024-08-22T00:01:00.000Z,https://www.globenewswire.com/news-release/2024/08/21/2933909/0/en/Increase-in-Kharmagtai-Resource.html,www.globenewswire.com,['uncertainty'],on 'forward‐looking statements' due to the inherent uncertainty therein. For further information please visit the,uncertainty
2024-08-24T00:01:00.000Z,https://www.theislamicmonthly.com/painting-secret-lives-of-muslim-women/,www.theislamicmonthly.com,['uncertainty'],"faith: from a feeling of ecstasy, to uncertainty and pain, and finally to peace. A",uncertainty
2024-08-24T00:01:00.000Z,https://www.catholicculture.org/news/headlines/index.cfm?storyid=63197,www.catholicculture.org,['uncertainty'],"it will undoubtedly create new turmoil and uncertainty among the Orthodox faithful, already split into",uncertainty
2024-08-24T00:01:00.000Z,https://www.shanghaisun.com/news/274515245/survey-hong-kong-laws-contribute-to-decline-in-media-freedom,www.shanghaisun.com,['uncertainty'],critics say the vaguely worded legislation creates uncertainty for journalists. Cheng said the law's reference,uncertainty
2024-08-24T00:01:00.000Z,https://www.shanghaisun.com/news/274515245/survey-hong-kong-laws-contribute-to-decline-in-media-freedom,www.shanghaisun.com,['uncertainty'],Article 23 have created an atmosphere of uncertainty and self-censorship among many reporters and media,uncertainty
2024-08-24T00:01:00.000Z,https://www.reformer.com/local-news/gotta-have-faith-family-struggles-to-keep-up-with-bills-after-medical-procedures/article_5ce27be4-4ab6-11ef-9401-efe4c73a4190.html,www.reformer.com,['uncertainty'],"have to do."" David added that the uncertainty of things has been tough. ""I'm not",uncertainty
